usage_id,customer_id,date,data_used_gb,calls_minutes,sms_sent,roaming,network_type
USG02446,CUS0188,2023-06-01,14.58,535,9,0,3G
USG02447,CUS0190,2023-07-24,63.09,5163,45,0,4G
USG02448,CUS0037,2023-07-30,6.92,112,10,0,4G
USG02449,CUS0419,2023-08-02,5.2,209,30,0,4G
USG02450,CUS0099,2023-01-27,2.81,197,20,0,3G
USG02451,CUS0334,2023-10-07,19.62,500,14,0,4G
USG02452,CUS0365,2023-01-14,0.3,73,18,0,5G
USG02453,CUS0231,2023-08-02,3.23,16,58,1,4G
USG02454,CUS0095,2023-12-03,57.4,4935,41,0,5G
USG02455,CUS0224,2023-08-21,3.55,12,45,1,5G
USG02456,CUS0072,2023-06-13,4.18,90,30,0,4G
USG02457,CUS0016,2023-10-16,64.21,4983,1,1,4G
USG02458,CUS0211,2023-03-25,55.14,4994,41,0,3G
USG02459,CUS0222,2023-11-27,17.26,508,14,0,4G
USG02460,CUS0178,2023-04-28,4.23,88,2,0,5G
USG02461,CUS0240,2023-03-06,16.73,569,28,1,5G
USG02462,CUS0426,2023-08-12,1.28,124,19,0,3G
USG02463,CUS0171,2023-02-18,0.56,174,56,0,4G
USG02464,CUS0146,2023-05-23,16.81,443,24,0,4G
USG02465,CUS0443,2023-08-05,0.73,51,38,0,4G
USG02466,CUS0137,2023-05-06,1.47,35,65,0,5G
USG02467,CUS0274,2023-10-09,59.56,5000,34,0,3G
USG02468,CUS0133,2023-11-21,1.2,58,73,0,4G
USG02469,CUS0403,2023-08-29,17.87,434,45,0,3G
USG02470,CUS0404,2023-03-08,59.02,4938,17,0,4G
USG02471,CUS0355,2023-02-23,57.13,4933,45,0,5G
USG02472,CUS0203,2023-05-19,18.03,478,53,0,3G
USG02473,CUS0470,2023-02-09,3.01,30,1,0,5G
USG02474,CUS0336,2023-04-24,4.74,219,9,0,5G
USG02475,CUS0021,2023-06-06,5.87,41,1,0,4G
USG02476,CUS0278,2023-01-23,4.91,229,15,0,3G
USG02477,CUS0213,2023-03-17,1.3,68,17,0,3G
USG02478,CUS0304,2023-11-17,3.7,138,43,0,4G
USG02479,CUS0312,2023-07-29,2.32,162,42,0,5G
USG02480,CUS0477,2023-11-05,61.59,5103,34,0,4G
USG02481,CUS0282,2023-06-06,17.93,373,5,0,4G
USG02482,CUS0309,2023-09-04,3.87,13,23,0,3G
USG02483,CUS0458,2023-10-26,2.91,7,4,0,4G
USG02484,CUS0191,2023-12-20,1.36,20,35,1,3G
USG02485,CUS0317,2023-10-04,14.78,482,45,0,4G
USG02486,CUS0259,2023-01-13,4.67,17,26,0,5G
USG02487,CUS0098,2023-12-16,61.43,5029,40,0,5G
USG02488,CUS0168,2023-03-11,1.08,70,24,0,5G
USG02489,CUS0396,2023-04-25,17.59,424,24,0,3G
USG02490,CUS0029,2023-08-03,5.31,236,6,0,5G
USG02491,CUS0386,2023-12-13,0.95,7,29,0,4G
USG02492,CUS0473,2023-04-14,3.78,51,10,0,4G
USG02493,CUS0276,2023-06-29,60.06,5052,34,0,5G
USG02494,CUS0203,2023-07-03,19.26,414,47,0,5G
USG02495,CUS0291,2023-07-04,0.48,45,35,0,3G
USG02496,CUS0131,2023-08-29,3.04,163,60,0,4G
USG02497,CUS0227,2023-12-25,58.79,4943,51,0,4G
USG02498,CUS0187,2023-11-23,19.19,548,9,0,5G
USG02499,CUS0271,2023-06-22,4.23,257,12,0,4G
USG02500,CUS0336,2023-01-01,4.99,154,33,0,4G
USG02501,CUS0420,2023-05-22,0.13,129,39,0,4G
USG02502,CUS0365,2023-04-25,1.82,84,53,0,3G
USG02503,CUS0427,2023-02-05,0.49,65,61,0,3G
USG02504,CUS0047,2023-01-04,63.32,5054,18,1,5G
USG02505,CUS0347,2023-08-18,6.75,91,59,0,4G
USG02506,CUS0180,2023-05-08,60.65,5081,20,0,4G
USG02507,CUS0141,2023-03-10,16.81,466,21,0,4G
USG02508,CUS0201,2023-08-24,57.43,5024,11,0,5G
USG02509,CUS0176,2023-08-10,63.64,4974,19,0,4G
USG02510,CUS0086,2023-07-10,58.5,5032,35,0,4G
USG02511,CUS0134,2023-03-31,0.2,122,22,0,4G
USG02512,CUS0292,2023-08-10,58.25,4997,11,0,4G
USG02513,CUS0276,2023-03-02,60.53,4928,34,0,3G
USG02514,CUS0491,2023-05-28,0.06,85,26,0,4G
USG02515,CUS0298,2023-08-14,61.18,4979,25,0,4G
USG02516,CUS0420,2023-12-14,0.85,49,32,0,4G
USG02517,CUS0174,2023-04-04,17.88,592,38,0,4G
USG02518,CUS0489,2023-10-20,63.64,5113,34,0,4G
USG02519,CUS0467,2023-07-08,57.93,4984,49,0,4G
USG02520,CUS0315,2023-10-10,59.86,5064,22,0,4G
USG02521,CUS0286,2023-08-03,60.18,5054,43,1,3G
USG02522,CUS0167,2023-11-13,1.26,44,41,1,3G
USG02523,CUS0111,2023-09-09,17.84,559,18,0,4G
USG02524,CUS0417,2023-01-22,6.63,43,13,0,3G
USG02525,CUS0189,2023-02-12,2.62,24,37,0,3G
USG02526,CUS0388,2023-02-13,59.03,5068,23,0,4G
USG02527,CUS0163,2023-08-19,1.49,10,19,0,4G
USG02528,CUS0443,2023-06-21,1.39,9,26,0,3G
USG02529,CUS0407,2023-12-25,1.98,67,27,0,5G
USG02530,CUS0109,2023-11-04,17.67,450,28,0,4G
USG02531,CUS0168,2023-10-01,0.98,74,49,0,4G
USG02532,CUS0498,2023-10-17,1.48,88,60,0,4G
USG02533,CUS0374,2023-07-04,15.51,439,10,0,4G
USG02534,CUS0197,2023-02-06,6.07,89,12,0,4G
USG02535,CUS0190,2023-04-30,63.48,4984,38,0,4G
USG02536,CUS0284,2023-01-21,20.02,587,1,0,4G
USG02537,CUS0143,2023-06-02,18.79,546,52,1,5G
USG02538,CUS0214,2023-09-13,58.68,4974,33,0,5G
USG02539,CUS0289,2023-07-25,0.72,11,17,1,3G
USG02540,CUS0417,2023-12-04,0.37,13,35,0,5G
USG02541,CUS0311,2023-06-29,4.77,89,21,0,4G
USG02542,CUS0068,2023-02-15,0.19,94,22,1,4G
USG02543,CUS0021,2023-10-07,2.39,192,54,0,5G
USG02544,CUS0473,2023-02-28,3.01,89,31,0,5G
USG02545,CUS0232,2023-05-29,9.55,77,45,0,3G
USG02546,CUS0487,2023-06-06,61.56,5144,28,0,4G
USG02547,CUS0453,2023-10-08,9.13,177,10,0,4G
USG02548,CUS0383,2023-07-18,3.83,224,6,0,4G
USG02549,CUS0187,2023-01-18,17.47,603,11,0,3G
USG02550,CUS0061,2023-05-09,1.81,149,61,0,3G
USG02551,CUS0027,2023-07-30,2.26,12,67,0,4G
USG02552,CUS0349,2023-12-23,61.09,5005,8,0,3G
USG02553,CUS0164,2023-02-13,1.7,175,21,0,4G
USG02554,CUS0003,2023-09-28,14.62,556,35,0,5G
USG02555,CUS0075,2023-03-23,0.64,37,41,0,4G
USG02556,CUS0177,2023-10-28,61.12,4947,49,0,5G
USG02557,CUS0037,2023-03-26,5.69,91,28,1,4G
USG02558,CUS0417,2023-11-12,0.75,102,44,0,5G
USG02559,CUS0303,2023-11-08,13.56,428,46,1,4G
USG02560,CUS0013,2023-07-31,1.23,25,20,0,4G
USG02561,CUS0377,2023-12-14,3.92,110,55,0,4G
USG02562,CUS0174,2023-02-16,20.23,466,25,0,3G
USG02563,CUS0326,2023-10-10,60.81,5006,39,0,5G
USG02564,CUS0246,2023-12-07,4.28,23,30,0,3G
USG02565,CUS0437,2023-12-06,18.99,476,30,0,4G
USG02566,CUS0453,2023-06-06,9.0,28,36,0,4G
USG02567,CUS0284,2023-06-05,16.99,433,26,0,3G
USG02568,CUS0475,2023-08-07,6.82,201,15,0,4G
USG02569,CUS0132,2023-09-04,1.98,119,34,0,4G
USG02570,CUS0053,2023-12-04,61.53,5030,44,0,4G
USG02571,CUS0392,2023-05-08,4.18,225,40,1,4G
USG02572,CUS0242,2023-01-20,5.57,112,13,0,3G
USG02573,CUS0011,2023-10-29,8.44,235,52,1,4G
USG02574,CUS0071,2023-01-28,59.51,4977,58,0,5G
USG02575,CUS0474,2023-06-30,0.36,116,33,0,3G
USG02576,CUS0358,2023-05-13,4.8,131,20,0,5G
USG02577,CUS0331,2023-12-20,61.13,4963,29,0,3G
USG02578,CUS0172,2023-02-13,17.64,526,51,0,4G
USG02579,CUS0363,2023-08-04,2.25,58,17,0,3G
USG02580,CUS0123,2023-05-15,0.31,25,62,0,4G
USG02581,CUS0041,2023-04-15,9.15,138,26,0,5G
USG02582,CUS0362,2023-04-28,3.61,64,68,0,4G
USG02583,CUS0418,2023-07-22,58.72,5071,21,0,4G
USG02584,CUS0013,2023-01-22,5.13,78,12,0,5G
USG02585,CUS0193,2023-05-16,61.54,4984,56,0,4G
USG02586,CUS0293,2023-11-29,57.38,4908,61,0,5G
USG02587,CUS0448,2023-09-19,62.29,5009,1,0,4G
USG02588,CUS0092,2023-06-09,61.81,5150,23,0,3G
USG02589,CUS0318,2023-04-22,59.3,4951,39,0,4G
USG02590,CUS0444,2023-06-21,17.93,410,16,0,4G
USG02591,CUS0130,2023-08-29,19.98,433,35,0,4G
USG02592,CUS0006,2023-11-19,8.11,196,5,0,4G
USG02593,CUS0486,2023-06-09,7.2,84,10,0,5G
USG02594,CUS0103,2023-06-14,18.63,402,25,0,3G
USG02595,CUS0497,2023-09-19,8.49,183,27,0,3G
USG02596,CUS0260,2023-12-05,3.66,63,45,0,3G
USG02597,CUS0064,2023-05-23,8.25,89,63,0,4G
USG02598,CUS0262,2023-07-04,59.71,5002,33,0,4G
USG02599,CUS0111,2023-05-12,17.42,472,40,0,4G
USG02600,CUS0055,2023-11-29,58.76,5027,44,0,5G
USG02601,CUS0421,2023-06-13,4.83,129,40,0,3G
USG02602,CUS0254,2023-09-24,59.91,5036,28,0,4G
USG02603,CUS0124,2023-06-26,1.11,45,35,0,4G
USG02604,CUS0124,2023-03-25,4.11,41,20,0,5G
USG02605,CUS0401,2023-02-06,0.21,18,20,0,5G
USG02606,CUS0100,2023-04-22,20.3,559,17,0,4G
USG02607,CUS0413,2023-02-02,2.31,53,39,0,3G
USG02608,CUS0375,2023-10-29,57.61,5010,38,0,5G
USG02609,CUS0125,2023-07-26,19.29,469,39,0,5G
USG02610,CUS0229,2023-05-22,5.65,200,34,0,5G
USG02611,CUS0466,2023-06-27,61.22,4999,24,0,4G
USG02612,CUS0380,2023-08-03,6.44,200,22,0,3G
USG02613,CUS0265,2023-03-06,60.69,5144,16,0,4G
USG02614,CUS0414,2023-04-27,2.05,27,24,0,4G
USG02615,CUS0104,2023-08-20,17.98,366,9,0,5G
USG02616,CUS0378,2023-12-25,61.53,4915,43,0,5G
USG02617,CUS0465,2023-02-15,3.0,153,40,0,4G
USG02618,CUS0174,2023-05-04,18.05,479,37,0,4G
USG02619,CUS0380,2023-12-16,5.86,181,66,0,4G
USG02620,CUS0218,2023-04-05,6.58,76,57,0,5G
USG02621,CUS0310,2023-03-01,20.21,585,37,0,5G
USG02622,CUS0145,2023-08-21,61.75,5116,28,0,3G
USG02623,CUS0227,2023-10-30,58.77,5085,23,0,4G
USG02624,CUS0071,2023-06-06,62.28,4968,20,0,5G
USG02625,CUS0419,2023-02-14,6.61,169,15,0,5G
USG02626,CUS0259,2023-07-24,5.04,35,44,0,4G
USG02627,CUS0483,2023-01-01,58.23,4964,19,0,3G
USG02628,CUS0323,2023-05-23,2.15,70,34,0,4G
USG02629,CUS0220,2023-01-13,18.07,555,48,0,4G
USG02630,CUS0271,2023-09-11,5.18,159,39,0,4G
USG02631,CUS0142,2023-02-18,19.47,531,23,0,3G
USG02632,CUS0306,2023-03-24,0.01,35,40,0,5G
USG02633,CUS0279,2023-09-21,1.44,27,22,0,4G
USG02634,CUS0464,2023-02-27,6.22,112,21,0,4G
USG02635,CUS0063,2023-11-29,0.95,61,8,0,4G
USG02636,CUS0097,2023-08-26,6.02,111,30,0,4G
USG02637,CUS0325,2023-08-30,60.4,4823,52,0,3G
USG02638,CUS0306,2023-07-21,2.05,124,45,0,5G
USG02639,CUS0109,2023-08-26,19.83,533,61,0,4G
USG02640,CUS0160,2023-04-29,57.41,4994,12,0,3G
USG02641,CUS0351,2023-08-20,61.76,5015,62,0,3G
USG02642,CUS0198,2023-11-06,60.32,4990,26,0,3G
USG02643,CUS0370,2023-06-23,16.57,380,29,0,3G
USG02644,CUS0114,2023-04-26,59.18,4974,7,0,3G
USG02645,CUS0242,2023-04-23,2.02,0,35,0,4G
USG02646,CUS0244,2023-02-26,5.56,131,0,0,5G
USG02647,CUS0258,2023-06-26,18.68,552,27,0,4G
USG02648,CUS0401,2023-11-11,0.53,67,45,0,3G
USG02649,CUS0315,2023-02-10,59.17,5161,54,0,5G
USG02650,CUS0176,2023-11-19,62.99,5024,38,0,3G
USG02651,CUS0469,2023-08-14,1.32,15,31,0,5G
USG02652,CUS0340,2023-12-11,2.0,0,13,0,4G
USG02653,CUS0490,2023-08-25,20.33,507,48,0,3G
USG02654,CUS0208,2023-10-16,60.24,4964,29,0,4G
USG02655,CUS0241,2023-07-22,55.18,5058,41,0,4G
USG02656,CUS0041,2023-09-26,8.34,137,69,0,5G
USG02657,CUS0270,2023-09-13,8.44,46,4,0,5G
USG02658,CUS0216,2023-04-20,1.13,51,27,0,5G
USG02659,CUS0494,2023-12-23,59.67,4981,59,0,4G
USG02660,CUS0205,2023-08-27,7.14,188,34,0,4G
USG02661,CUS0034,2023-06-24,65.9,5078,16,0,4G
USG02662,CUS0205,2023-10-17,7.12,106,26,0,4G
USG02663,CUS0068,2023-10-02,0.45,51,6,0,5G
USG02664,CUS0145,2023-06-14,57.61,5032,24,0,4G
USG02665,CUS0177,2023-02-26,61.2,4873,14,0,4G
USG02666,CUS0056,2023-12-18,58.94,5043,30,0,3G
USG02667,CUS0362,2023-06-02,1.57,4,34,1,4G
USG02668,CUS0051,2023-06-05,62.15,5015,27,0,3G
USG02669,CUS0381,2023-11-04,59.48,5093,13,0,4G
USG02670,CUS0198,2023-02-15,59.09,5020,55,0,4G
USG02671,CUS0391,2023-04-27,56.58,5057,52,0,4G
USG02672,CUS0140,2023-04-07,1.11,83,15,0,4G
USG02673,CUS0195,2023-11-20,1.51,76,5,0,5G
USG02674,CUS0081,2023-09-24,1.3,102,19,0,3G
USG02675,CUS0169,2023-11-10,17.39,471,1,0,4G
USG02676,CUS0004,2023-07-13,59.27,4986,44,0,4G
USG02677,CUS0279,2023-12-12,1.0,48,20,0,4G
USG02678,CUS0429,2023-02-02,16.22,533,18,0,4G
USG02679,CUS0173,2023-10-30,1.33,95,28,1,4G
USG02680,CUS0045,2023-03-05,60.34,5022,50,0,3G
USG02681,CUS0340,2023-02-06,1.24,66,31,0,3G
USG02682,CUS0404,2023-08-09,60.1,4993,20,0,4G
USG02683,CUS0296,2023-09-28,6.41,151,43,0,4G
USG02684,CUS0120,2023-05-22,8.95,90,68,0,4G
USG02685,CUS0231,2023-11-07,2.75,38,27,0,3G
USG02686,CUS0198,2023-06-05,59.98,5069,10,0,4G
USG02687,CUS0339,2023-02-03,9.39,84,22,0,3G
USG02688,CUS0072,2023-01-22,4.76,75,7,0,4G
USG02689,CUS0146,2023-01-29,16.82,483,17,0,4G
USG02690,CUS0041,2023-05-27,4.14,4,24,0,4G
USG02691,CUS0337,2023-05-29,21.73,598,52,0,5G
USG02692,CUS0166,2023-06-20,0.2,60,19,0,3G
USG02693,CUS0056,2023-11-16,59.05,5008,50,0,4G
USG02694,CUS0197,2023-10-11,5.01,110,29,0,5G
USG02695,CUS0228,2023-01-03,1.16,110,50,0,4G
USG02696,CUS0399,2023-03-05,62.35,5045,18,0,4G
USG02697,CUS0234,2023-10-09,0.12,26,36,0,5G
USG02698,CUS0148,2023-09-18,10.33,91,43,0,4G
USG02699,CUS0265,2023-07-18,62.74,4937,72,0,5G
USG02700,CUS0229,2023-05-16,4.68,143,38,0,4G
USG02701,CUS0255,2023-06-08,7.85,197,25,0,4G
USG02702,CUS0437,2023-02-20,16.7,360,19,0,4G
USG02703,CUS0043,2023-07-23,4.32,13,42,0,4G
USG02704,CUS0019,2023-11-01,2.02,40,19,0,4G
USG02705,CUS0175,2023-08-11,0.49,27,4,0,3G
USG02706,CUS0310,2023-03-29,20.79,437,17,0,5G
USG02707,CUS0384,2023-06-12,0.63,12,37,0,5G
USG02708,CUS0349,2023-03-07,62.41,5013,61,0,4G
USG02709,CUS0261,2023-01-21,5.28,191,46,1,4G
USG02710,CUS0053,2023-10-16,60.31,5039,9,0,4G
USG02711,CUS0084,2023-12-11,4.46,109,33,0,5G
USG02712,CUS0459,2023-12-24,0.08,81,8,0,5G
USG02713,CUS0141,2023-08-28,19.5,556,80,1,3G
USG02714,CUS0054,2023-04-23,59.85,5081,42,0,5G
USG02715,CUS0202,2023-12-14,1.37,16,19,0,4G
USG02716,CUS0340,2023-05-18,2.95,117,25,0,5G
USG02717,CUS0370,2023-08-08,18.9,514,19,0,4G
USG02718,CUS0376,2023-03-18,8.22,235,14,0,4G
USG02719,CUS0117,2023-05-11,58.16,4995,28,0,4G
USG02720,CUS0045,2023-03-13,62.13,5070,19,0,4G
USG02721,CUS0076,2023-03-23,3.19,22,24,0,4G
USG02722,CUS0150,2023-03-08,1.11,63,17,0,5G
USG02723,CUS0126,2023-05-07,63.84,5012,30,0,3G
USG02724,CUS0121,2023-03-14,3.37,23,36,0,5G
USG02725,CUS0368,2023-11-14,55.14,4897,22,0,3G
USG02726,CUS0089,2023-12-16,0.89,39,17,0,4G
USG02727,CUS0132,2023-09-28,1.79,103,20,0,4G
USG02728,CUS0049,2023-11-01,3.9,83,6,0,3G
USG02729,CUS0095,2023-01-05,57.33,5003,51,0,4G
USG02730,CUS0071,2023-04-16,58.19,4874,49,0,5G
USG02731,CUS0256,2023-10-22,4.14,47,52,0,4G
USG02732,CUS0189,2023-07-09,4.7,19,22,0,4G
USG02733,CUS0490,2023-02-10,17.28,566,13,0,4G
USG02734,CUS0461,2023-09-20,1.21,137,50,0,4G
USG02735,CUS0150,2023-09-08,2.77,23,39,0,5G
USG02736,CUS0461,2023-09-06,0.7,116,40,0,3G
USG02737,CUS0069,2023-04-13,61.48,4991,33,0,5G
USG02738,CUS0434,2023-03-03,1.42,19,37,0,3G
USG02739,CUS0236,2023-11-19,0.05,8,3,0,4G
USG02740,CUS0277,2023-11-29,0.38,82,39,0,4G
USG02741,CUS0033,2023-08-01,3.25,56,31,0,3G
USG02742,CUS0198,2023-04-23,59.76,5015,42,0,4G
USG02743,CUS0409,2023-08-11,62.79,5076,68,0,4G
USG02744,CUS0359,2023-08-05,1.85,2,57,0,4G
USG02745,CUS0176,2023-11-14,57.7,5052,10,0,4G
USG02746,CUS0225,2023-05-21,0.44,105,18,0,3G
USG02747,CUS0035,2023-06-19,4.01,100,28,0,3G
USG02748,CUS0235,2023-03-30,7.58,189,33,0,5G
USG02749,CUS0086,2023-06-28,58.86,5052,24,0,4G
USG02750,CUS0056,2023-06-21,60.0,5029,29,0,5G
USG02751,CUS0112,2023-02-13,60.62,5020,36,1,3G
USG02752,CUS0431,2023-07-13,60.38,5084,21,0,4G
USG02753,CUS0309,2023-11-20,1.07,10,14,0,4G
USG02754,CUS0073,2023-01-05,61.43,5031,59,0,3G
USG02755,CUS0091,2023-07-01,0.93,18,19,0,4G
USG02756,CUS0486,2023-04-09,9.94,207,27,0,4G
USG02757,CUS0413,2023-08-19,0.66,51,8,0,4G
USG02758,CUS0171,2023-02-24,6.77,89,32,0,4G
USG02759,CUS0045,2023-12-27,61.44,5018,17,0,3G
USG02760,CUS0165,2023-04-04,0.12,79,20,0,5G
USG02761,CUS0336,2023-11-27,3.42,135,20,0,4G
USG02762,CUS0047,2023-01-28,59.66,5000,23,1,4G
USG02763,CUS0283,2023-11-14,0.04,84,41,0,4G
USG02764,CUS0327,2023-04-07,19.91,505,22,0,3G
USG02765,CUS0414,2023-03-14,1.23,54,8,0,5G
USG02766,CUS0260,2023-12-28,3.46,32,17,0,4G
USG02767,CUS0001,2023-12-03,3.88,176,6,0,5G
USG02768,CUS0254,2023-09-17,62.39,5011,4,0,3G
USG02769,CUS0394,2023-12-01,59.0,4939,40,0,4G
USG02770,CUS0317,2023-03-26,19.01,471,17,1,4G
USG02771,CUS0361,2023-01-10,60.84,4962,55,0,5G
USG02772,CUS0485,2023-11-27,0.72,49,8,0,4G
USG02773,CUS0383,2023-11-21,6.7,112,34,0,4G
USG02774,CUS0047,2023-10-10,62.13,4987,19,0,3G
USG02775,CUS0022,2023-04-18,13.95,503,11,0,4G
USG02776,CUS0431,2023-07-10,57.68,5057,24,0,4G
USG02777,CUS0043,2023-04-14,3.55,111,21,0,3G
USG02778,CUS0382,2023-08-19,60.17,4927,36,0,4G
USG02779,CUS0211,2023-07-02,59.83,5088,45,0,3G
USG02780,CUS0221,2023-03-13,59.57,4955,24,0,5G
USG02781,CUS0012,2023-10-12,17.88,540,48,0,3G
USG02782,CUS0231,2023-01-20,1.87,34,35,0,5G
USG02783,CUS0374,2023-05-21,15.5,490,6,0,4G
USG02784,CUS0440,2023-09-23,17.22,469,22,0,5G
USG02785,CUS0382,2023-09-19,58.59,5023,45,0,4G
USG02786,CUS0308,2023-11-04,1.87,9,22,0,4G
USG02787,CUS0387,2023-08-15,0.84,16,25,0,4G
USG02788,CUS0248,2023-07-20,0.11,13,33,0,4G
USG02789,CUS0497,2023-05-05,7.51,108,23,0,3G
USG02790,CUS0337,2023-10-07,18.93,507,13,0,4G
USG02791,CUS0093,2023-12-06,1.83,63,8,0,4G
USG02792,CUS0453,2023-02-23,6.67,87,62,0,5G
USG02793,CUS0405,2023-04-09,3.84,252,43,0,4G
USG02794,CUS0133,2023-06-30,3.2,99,39,1,4G
USG02795,CUS0032,2023-05-03,1.15,200,21,0,4G
USG02796,CUS0246,2023-07-24,2.12,19,29,0,4G
USG02797,CUS0391,2023-06-22,61.1,4957,32,0,5G
USG02798,CUS0454,2023-05-21,17.41,479,41,0,3G
USG02799,CUS0035,2023-04-29,3.46,15,3,0,4G
USG02800,CUS0480,2023-06-18,18.87,435,20,0,4G
USG02801,CUS0121,2023-10-17,0.17,117,72,0,4G
USG02802,CUS0264,2023-08-16,4.83,275,32,0,4G
USG02803,CUS0015,2023-12-06,5.32,214,66,1,4G
USG02804,CUS0037,2023-11-29,5.52,130,65,0,4G
USG02805,CUS0146,2023-01-25,19.68,335,26,0,4G
USG02806,CUS0383,2023-10-14,4.4,114,31,0,4G
USG02807,CUS0143,2023-06-30,17.02,474,69,0,4G
USG02808,CUS0330,2023-09-11,2.61,38,41,0,4G
USG02809,CUS0439,2023-09-30,3.13,82,7,0,5G
USG02810,CUS0306,2023-04-06,2.2,34,39,0,4G
USG02811,CUS0132,2023-01-21,1.79,45,38,0,4G
USG02812,CUS0469,2023-09-26,2.15,50,9,0,4G
USG02813,CUS0158,2023-08-26,6.41,90,6,1,3G
USG02814,CUS0415,2023-12-19,0.39,74,22,0,4G
USG02815,CUS0252,2023-02-21,21.33,590,53,0,4G
USG02816,CUS0026,2023-12-24,1.29,17,39,0,4G
USG02817,CUS0456,2023-11-02,57.74,5122,17,0,4G
USG02818,CUS0015,2023-04-20,8.22,194,20,0,3G
USG02819,CUS0008,2023-04-10,59.44,4947,30,0,4G
USG02820,CUS0299,2023-03-12,61.07,4997,22,0,3G
USG02821,CUS0029,2023-10-11,5.95,220,46,0,4G
USG02822,CUS0187,2023-09-04,18.88,460,19,0,4G
USG02823,CUS0456,2023-02-06,60.87,4973,15,0,4G
USG02824,CUS0132,2023-01-11,3.18,33,33,0,4G
USG02825,CUS0401,2023-08-05,0.65,43,44,0,4G
USG02826,CUS0425,2023-03-13,18.43,409,19,0,4G
USG02827,CUS0296,2023-11-01,6.95,160,48,0,4G
USG02828,CUS0120,2023-09-12,5.29,143,46,0,4G
USG02829,CUS0290,2023-11-04,0.38,76,5,0,4G
USG02830,CUS0109,2023-08-14,15.99,550,44,0,4G
USG02831,CUS0114,2023-11-12,61.36,5049,46,0,3G
USG02832,CUS0411,2023-01-25,57.67,5089,45,0,4G
USG02833,CUS0334,2023-03-02,15.54,417,36,0,4G
USG02834,CUS0341,2023-05-25,4.51,175,22,0,5G
USG02835,CUS0436,2023-09-30,2.51,24,20,0,4G
USG02836,CUS0121,2023-11-05,1.61,101,15,0,4G
USG02837,CUS0288,2023-07-20,60.74,4981,25,0,5G
USG02838,CUS0221,2023-06-07,55.29,4964,0,0,4G
USG02839,CUS0099,2023-10-29,7.15,208,36,1,3G
USG02840,CUS0034,2023-05-22,63.88,5009,44,0,4G
USG02841,CUS0334,2023-01-04,17.15,515,8,0,5G
USG02842,CUS0414,2023-07-03,0.17,85,28,0,4G
USG02843,CUS0032,2023-01-13,0.97,47,38,1,4G
USG02844,CUS0192,2023-06-26,4.31,34,27,1,4G
USG02845,CUS0272,2023-02-16,5.55,130,27,0,4G
USG02846,CUS0159,2023-02-28,2.63,123,5,0,4G
USG02847,CUS0464,2023-01-20,3.48,150,0,0,5G
USG02848,CUS0269,2023-06-18,2.5,3,25,0,3G
USG02849,CUS0167,2023-09-14,1.9,30,81,0,4G
USG02850,CUS0356,2023-08-03,17.13,578,26,0,4G
USG02851,CUS0281,2023-10-03,7.03,95,37,0,5G
USG02852,CUS0375,2023-06-27,58.74,4823,24,1,4G
USG02853,CUS0401,2023-09-17,0.12,62,12,0,4G
USG02854,CUS0463,2023-09-05,15.65,458,60,0,5G
USG02855,CUS0431,2023-06-11,56.1,5030,50,0,5G
USG02856,CUS0434,2023-09-21,2.34,33,19,0,5G
USG02857,CUS0181,2023-08-23,58.41,5048,28,0,4G
USG02858,CUS0481,2023-05-05,58.68,5013,51,0,3G
USG02859,CUS0285,2023-06-05,0.8,3,45,0,3G
USG02860,CUS0488,2023-09-24,21.18,585,43,0,4G
USG02861,CUS0216,2023-09-25,0.05,72,39,0,4G
USG02862,CUS0247,2023-08-06,7.07,143,49,0,5G
USG02863,CUS0218,2023-04-14,7.62,71,42,0,4G
USG02864,CUS0157,2023-05-12,57.92,5003,26,0,5G
USG02865,CUS0179,2023-04-26,1.47,2,22,0,4G
USG02866,CUS0063,2023-02-28,0.5,1,1,0,4G
USG02867,CUS0397,2023-02-17,2.76,23,36,0,5G
USG02868,CUS0425,2023-03-31,17.92,523,40,0,4G
USG02869,CUS0427,2023-06-18,0.83,51,33,0,5G
USG02870,CUS0364,2023-11-20,0.83,10,36,0,3G
USG02871,CUS0029,2023-03-20,8.48,181,43,0,4G
USG02872,CUS0135,2023-05-10,18.59,612,30,0,4G
USG02873,CUS0444,2023-05-07,19.77,699,37,0,4G
USG02874,CUS0167,2023-05-08,0.54,63,2,0,3G
USG02875,CUS0169,2023-02-18,22.19,502,11,0,5G
USG02876,CUS0070,2023-09-09,5.01,83,29,0,4G
USG02877,CUS0467,2023-05-31,58.69,5033,59,0,4G
USG02878,CUS0367,2023-05-19,1.54,32,30,0,4G
USG02879,CUS0274,2023-05-10,62.71,4920,10,0,5G
USG02880,CUS0133,2023-04-26,0.51,41,39,0,4G
USG02881,CUS0264,2023-07-24,5.23,92,40,0,4G
USG02882,CUS0453,2023-03-26,5.82,173,29,0,4G
USG02883,CUS0325,2023-12-19,58.95,4936,39,0,5G
USG02884,CUS0263,2023-02-25,16.16,560,34,0,5G
USG02885,CUS0470,2023-08-23,1.72,11,62,0,4G
USG02886,CUS0193,2023-10-13,59.47,5031,17,0,4G
USG02887,CUS0064,2023-12-31,8.3,175,50,0,4G
USG02888,CUS0005,2023-04-30,61.65,4992,12,0,4G
USG02889,CUS0203,2023-11-26,18.15,462,23,0,4G
USG02890,CUS0441,2023-03-21,5.2,116,37,1,3G
USG02891,CUS0463,2023-09-29,19.39,555,35,0,4G
